Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
SERPINH1	P19324	1105148.90803048	1391.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
CACYBP	Q9CXW3	5669468.61302095	438.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PSMA4	Q9R1P0;E9PW69	3816996.71889044	605.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
DDAH2	Q99LD8;O08972;G3UZR0	3028683.35684354	727.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
NIPSNAP1	O55125	9350672.42417481	292.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RPL30	P62889	4556221.30072344	529.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RPH3A	P47708	4482791.44428092	541.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
DNAJA1	P63037;B1AXY1;B1AXY0	3265356.38441357	681.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PARP1	Q921K2	71280.8545104274	4417.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
GCN1L1	E9PVA8	25614.046296016	5817.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
AHSA1	Q8BK64	5852131.57056402	426.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RPL19	P84099;A2A547	495389.701100825	2112.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
LSAMP	Q3TYE5;A0A087WP80;Q8BLK3	3278415.44916449	678.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PPP3R1	Q63810	7483779.73934452	361.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RAP1B	Q99JI6	1806128.94994511	1031.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
YBX1	P62960;A2BGG7	222758.367790775	2991.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
HPRT1	P00493	6717289.31318259	384.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
MTCH2	Q791V5;Q9D050;A2AFW6	1196398.88964218	1323.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
EFTUD2	O08810;A2AH85;G3UZ34	475399.980842417	2150.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
POR	P37040;Q05DV1	1256430.97405555	1284.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
ATP5L	Q9CPQ8	17216790.0221119	158.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RPS5	Q91V55;P97461;D3YYM6	2313592.98407682	862.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
MYO18A	Q9JMH9-6;B2RRE2;Q9JMH9;K3W4L0;E9QAX2;Q9JMH9-1;Q9JMH9-2;E9Q405;Q9JMH9-5;Q9JMH9-7	357939.765750634	2433.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
NUMA1	E9Q7G0	138001.183541639	3559.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RPS10	P63325;Q3UW83	8003801.78013625	340.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RPS15A	P62245;F8WJ41;D3YVB4;D3Z712	2102011.03039248	936.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
DNM2	G3X9G4	934954.549524961	1528.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
CLASP2	F7DCH5	442029.413892604	2216.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
UGP2	Q91ZJ5	3264807.66158971	682.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
ATP5I	Q06185	36480003.1386372	64.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
LARS	Q8BMJ2	617076.39033894	1899.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
