Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
ARFGEF2	A2A5R2	1035.96	6962.0	Neurons	Fractionated	1	div10	Neurons_div10
TRAPPC4	Q9ES56	81145.1	1477.0	Neurons	Fractionated	1	div10	Neurons_div10
MAST1	Q9R1L5	5125.48	4669.0	Neurons	Fractionated	1	div10	Neurons_div10
GTPBP1	O08582	33324.8	2330.0	Neurons	Fractionated	1	div10	Neurons_div10
PGAM5	Q8BX10-2	106657.0	1287.0	Neurons	Fractionated	1	div10	Neurons_div10
CETN2	Q9R1K9;Z4YJH1;B1AUQ7	105247.0	1294.0	Neurons	Fractionated	1	div10	Neurons_div10
DDX23	D3Z0M9	28522.0	2500.0	Neurons	Fractionated	1	div10	Neurons_div10
HN1	P97825	1483900.0	180.0	Neurons	Fractionated	1	div10	Neurons_div10
DGKG	Q91WG7;Q8C413	552.248	7687.0	Neurons	Fractionated	1	div10	Neurons_div10
GTF2I	Q9ESZ8-6;Q9ESZ8	19161.1	2925.0	Neurons	Fractionated	1	div10	Neurons_div10
SRPK2	O54781	21230.1	2805.0	Neurons	Fractionated	1	div10	Neurons_div10
TPM1	E9Q452	16691.9	3087.0	Neurons	Fractionated	1	div10	Neurons_div10
TBC1D24	Q3UUG6;Q3UUG6-2	53011.6	1849.0	Neurons	Fractionated	1	div10	Neurons_div10
PPM1F	Q8CGA0	15273.8	3194.0	Neurons	Fractionated	1	div10	Neurons_div10
PCYOX1L	Q8C7K6	54089.1	1828.0	Neurons	Fractionated	1	div10	Neurons_div10
STK24	Q99KH8	18884.3	2947.0	Neurons	Fractionated	1	div10	Neurons_div10
UMPS	P13439	31162.3	2395.0	Neurons	Fractionated	1	div10	Neurons_div10
DAB2IP	Q3UHC7;A2AUX3;B7ZD29;Q3UHC7-4;Q3UHC7-3	5010.34	4692.0	Neurons	Fractionated	1	div10	Neurons_div10
SGTB	Q8VD33;E0CZ99;E0CX61	48398.0	1934.0	Neurons	Fractionated	1	div10	Neurons_div10
FNTA	Q61239	19702.0	2887.0	Neurons	Fractionated	1	div10	Neurons_div10
MTFP1	Q9CRB8	28472.8	2504.0	Neurons	Fractionated	1	div10	Neurons_div10
PTPRA	Q91V35;P18052;P18052-2	11582.4	3542.0	Neurons	Fractionated	1	div10	Neurons_div10
LXN	P70202	115519.0	1231.0	Neurons	Fractionated	1	div10	Neurons_div10
TNIK	B2RQ80;E0CY98;E9PUL9;E0CZD7	5581.63	4554.0	Neurons	Fractionated	1	div10	Neurons_div10
FAM126B	Q8C729-2;Q8C729	3431.52	5263.0	Neurons	Fractionated	1	div10	Neurons_div10
SORL1	O88307	319.395	8260.0	Neurons	Fractionated	1	div10	Neurons_div10
DAAM1	Q8BPM0;Q8BPM0-2;Q8BPM0-3	10095.1	3729.0	Neurons	Fractionated	1	div10	Neurons_div10
GCC2	B2RSU7;E9PWI6;E0CYI9	1028.99	6966.0	Neurons	Fractionated	1	div10	Neurons_div10
PEF1	Q8BFY6	46993.1	1962.0	Neurons	Fractionated	1	div10	Neurons_div10
MAP1S	Q8C052	22275.0	2747.0	Neurons	Fractionated	1	div10	Neurons_div10
LRRC57	Q8JZX5;Q9D1G5;A2AKH7	56616.8	1783.0	Neurons	Fractionated	1	div10	Neurons_div10
VPS53	Q8CCB4;E9PXG9;Q8CCB4-2;E9PYD3	11686.1	3533.0	Neurons	Fractionated	1	div10	Neurons_div10
ABCB7	Q61102	17195.7	3048.0	Neurons	Fractionated	1	div10	Neurons_div10
PDP1	A2AJP9;A8Y5Q0;A2AJQ0	21698.2	2779.0	Neurons	Fractionated	1	div10	Neurons_div10
TXN2	P97493;G3UZY2	304777.0	697.0	Neurons	Fractionated	1	div10	Neurons_div10
UFM1	P61961;H7BWZ1;D3YW97	621712.0	401.0	Neurons	Fractionated	1	div10	Neurons_div10
LMAN2	Q9DBH5	76581.6	1528.0	Neurons	Fractionated	1	div10	Neurons_div10
MAGI1	Q6RHR9;Q6RHR9-3	3320.04	5321.0	Neurons	Fractionated	1	div10	Neurons_div10
ITFG1	Q99KW9	45375.3	1998.0	Neurons	Fractionated	1	div10	Neurons_div10
AGPAT3	Q9D517	48391.7	1935.0	Neurons	Fractionated	1	div10	Neurons_div10
SNX12	Q6ZWQ5;Q3TGS7;Q3V2H3;O70493	235454.0	831.0	Neurons	Fractionated	1	div10	Neurons_div10
COPZ1	P61924	587798.0	421.0	Neurons	Fractionated	1	div10	Neurons_div10
SORT1	Q6PHU5;Q6PHU5-2	6955.73	4250.0	Neurons	Fractionated	1	div10	Neurons_div10
ACADSB	Q9DBL1	99925.9	1331.0	Neurons	Fractionated	1	div10	Neurons_div10
FBXL16	A2RT62	27148.0	2563.0	Neurons	Fractionated	1	div10	Neurons_div10
FAM169A	Q5XG69	19706.8	2885.0	Neurons	Fractionated	1	div10	Neurons_div10
ABCB1A	P21447	240.008	8528.0	Neurons	Fractionated	1	div10	Neurons_div10
DGKZ	A2AHJ7	2901.64	5515.0	Neurons	Fractionated	1	div10	Neurons_div10
LSM2	O35900;O35901	653207.0	385.0	Neurons	Fractionated	1	div10	Neurons_div10
SNAP29	Q9ERB0	95251.3	1368.0	Neurons	Fractionated	1	div10	Neurons_div10
FAH	P35505	1036.03	6961.0	Neurons	Fractionated	1	div10	Neurons_div10
