Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
GM17455	G3UW87	25463.4	2866.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
ZNF423;ZFP423	Q80TS5;G3UW89;Q80TS5-2	187.315	8011.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
TRPS1	Q925H1;G3UW90;V9GX74;Q80V18;V9GXA5	142.75	8145.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
RUNX1	G3UWD2;Q3UM65;Q03347;Q03347-4;G3X9W7;Q03347-2;Q03347-5	1069.51	6633.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
BDH2	Q8JZV9;G3UWD3;F6UPJ1	94601.9	1626.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
SUMO3	Q9Z172;G3UZ60;G3UWI9;G3UWX9;G3UZA7;Q9Z172-2;G3UZX6	380999.0	735.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
BAZ1A	G3UWZ0;O88379	116.222	8232.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
ADAMTSL3	G3UXC7	515.359	7307.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
GYPC	Q78HU7;G3UXY6;F7D1I5	107849.0	1528.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
PABPN1	Q8CCS6;G3UY42;Q8CCS6-2;D3YUB9	39776.3	2402.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
CCNB1	G3UY65;P24860;Q68EM3	347.899	7638.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
PTPRD	G3UY75;Q64487-11;Q64487-10	41.7304	8512.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
SERPINB10	G3UYR4	1370.61	6398.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
SP1	O89090;G3X8Q0;O89090-2	6459.92	4485.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
CABIN1	G3X8Q1	87.5208	8342.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
