Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
CTU2	Q3U308;G3UXB4	23678.3528018963	5738.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
TTBK1	Q6PCN3	15798.5345035714	6324.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
UGGT2	E9Q4X2	11533.5343151168	6719.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
PCDH19	E9Q5E1;Q80TF3;A2AGW4	14948.6634306573	6396.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
GGA2	Q6P5E6;Q6P5E6-2	15471.6370419467	6352.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
FDX1L	Q9CPW2	142161.077592407	3162.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
PET112	Q99JT1;Q8BW84;Q3TLZ6	56272.9010144365	4471.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
ERCC4	Q9QZD4	10698.1718767094	6801.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
SNX14	G3UX33;Q8BHY8;G3UWA3;G3UXB6;G3UX13	15693.2552683133	6337.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
ENPP1	P06802;P06802-2;G3X9S2	13440.1163358534	6529.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
SDSL	Q8R238	118770.3334581	3378.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
THA1	Q6XPS7	46341.1005138625	4725.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
RBFOX1	Q9JJ43;Q9JJ43-3;Q9JJ43-2;Q9JJ43-4	77262.9919492154	3984.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
PALMD	Q9JHU2	79911.7077478587	3931.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
CALD1	Q8VCQ8;S4R1T7	17328.9753366645	6208.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
PRDM8	B2RU90;Q8BZ97	1819.39370990233	7781.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
RICTOR	Q6QI06;Q6QI06-2	10644.3720646576	6810.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
IFT27	Q9D0P8	62152.7566591165	4320.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
CA14	Q9WVT6	56226.494498715	4474.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
DHTKD1	A2ATU0	17117.3124578765	6227.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
THADA	A8C756	2750.97803158853	7664.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
PCMTD1	P59913	60423.2752457233	4367.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
