Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
CDA	P56389	378954.789924471	1880.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
CUEDC2	Q9CXX9	67858.3289492876	3784.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
BAI2	H7BX74;H7BWZ2;Q8CGM1;H7BX92;Q8CGM1-3;B1ASC0;Q8CGM1-2	5341.94115935664	7090.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
VPRBP	Q80TR8;Q80TR8-4;Q80TR8-2;Q80TR8-3	3956.55375197358	7299.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
MBOAT2	Q8R3I2;Q8R3I2-2;Q8R3I2-3	6100.98762143034	6981.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
LPIN2	Q99PI5;E9PWN0	8287.10606912855	6693.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
CNR1	P47746	14489.7929001426	5961.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
PRKAA2	Q8BRK8	10746.152967029	6356.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
NF2	P46662;F8WJ43;P46662-2	13644.4418583945	6035.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
CHD7	A2AJK6;A2AJK6-3	2069.18291621262	7587.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
NOP14	Q8R3N1	7306.86177869909	6822.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
ACE	P09470;F6QCP8;P09470-2	4636.89522505895	7203.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
EXTL3	Q6P1H4;Q9WVL6	9198.68226906026	6559.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
ERCC3	P49135	6259.7998831702	6956.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
GKAP1	Q9JMB0	22503.1545472066	5348.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
PRKD3	Q8K1Y2;Q5FWX6;D3Z6I0	27018.2853135063	5084.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
PPP1R17	Q9Z2E4	614436.322003696	1448.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
CXX1B	Q9D1F0	82609.4706174228	3529.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
MT-ATP6;MTATP6	Q7JCY9;P00848	79658.5347030048	3579.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
NABP2	Q8R2Y9;E9Q1I2;E9PV68;E9Q199	87932.3079768728	3462.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
GRIK3	B1AS29	12261.6652076651	6193.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
COL4A2	P08122	3015.88483759114	7426.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
UIMC1	E9Q577;Q5U5Q9;Q5U5Q9-3	41131.8632564221	4514.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
IGSF1	Q7TQA1;Q7TQA1-5;Q7TQA1-2;Q7TQA1-3	46501.2156837601	4312.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
RALGPS2	Q9ERD6;Q9ERD6-3;Q8C134;Q9ERD6-2;Q9ERD6-4;A0A087WQ61;A0A087WQU0	7860.38534575638	6740.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
GPSM2	Q8VDU0	32370.9554557275	4826.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
FAM103A1;GM10767	Q9CQY2;Q3TQP0	176558.702800322	2594.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
CPEB2	E9Q5X2;D3YUJ4	18929.8718561323	5592.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
PLAU	P06869	4398.59832384433	7242.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
SDPR	Q63918	49885.9586089177	4203.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
	Q8WUR0	164678.919086388	2677.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
