Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
TBCD	Q8BYA0	10801.6	3902.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
FAM120C	Q8C3F2;Q8C3F2-3	24276.4	2923.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ETHE1	Q9DCM0	153624.0	1190.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
DDI2	A2ADY9	87233.2	1662.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
NCKIPSD	Q9ESJ4	1343.32	6574.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
CDC42	P60766-1	7014.1	4495.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
PPP2R2D	Q925E7	10388.5	3957.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
DNAJB11	Q99KV1	324378.0	755.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ARHGAP39	H7BX46;P59281-2	168.814	8333.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
CROCC	Q8CJ40;Q8CJ40-3	397.684	7778.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ATXN2	E9QM77	14940.9	3517.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
UBL4A	P21126	197654.0	1024.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
HAP1	O35668	994.212	6936.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
TPM3	D3Z6I8	54321.0	2107.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ZFML;ZNF638	E9QML5;Q61464-4;Q61464-7	2374.15	5913.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
HINT3	Q9CPS6;F8WH96	136090.0	1284.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
AI837181;BLES03	E9QNR6;Q8VD62	11391.1	3840.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ANP32B	Q9EST5;Q9EST5-2	1413330.0	257.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ACAD10	Q8K370	2846.8	5672.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
SEH1L	Q8R2U0;Q8R2U0-2	44997.0	2283.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
UFD1L	P70362	249698.0	891.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
FAM98B	Q80VD1	115167.0	1408.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ACSL3	Q9CZW4;E9PUC2	29592.3	2715.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
PIK3R1	P26450	5599.42	4793.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
OSTF1	Q62422	354681.0	705.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
CAMSAP3	E9Q5B0	628.416	7394.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
COPG2	Q9QXK3;Q9QXK3-4;Q9QXK3-3	48546.5	2208.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
