Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
CARS2	Q8BYM8;G3X975	2254.78	5840.0	Microglia	Fractionated	3	adult	Microglia_adult
MAPKAP1	Q8BKH7;A2AR12;Q8BKH7-2;A2AR15;Q8BKH7-3	3000.98	5591.0	Microglia	Fractionated	3	adult	Microglia_adult
NELL2	Q61220	51.2206	7574.0	Microglia	Fractionated	3	adult	Microglia_adult
COG2	Q921L5	11416.9	4174.0	Microglia	Fractionated	3	adult	Microglia_adult
	Q3TYS2	427412.0	793.0	Microglia	Fractionated	3	adult	Microglia_adult
TNRC6B	Q8BKI2;Q8BKI2-2	286.659	7136.0	Microglia	Fractionated	3	adult	Microglia_adult
INPP5B	Q8K337;Q8K337-2;Q8K337-3	2634.69	5705.0	Microglia	Fractionated	3	adult	Microglia_adult
UBE2G2	P60605;G3UZX2	688939.0	573.0	Microglia	Fractionated	3	adult	Microglia_adult
SPRYD7	Q3TFQ1;Q3UBW1	106651.0	1793.0	Microglia	Fractionated	3	adult	Microglia_adult
THOC2	B1AZI6	5412.9	4994.0	Microglia	Fractionated	3	adult	Microglia_adult
AARS2	Q14CH7	1576.14	6136.0	Microglia	Fractionated	3	adult	Microglia_adult
GALM	Q8K157	105314.0	1803.0	Microglia	Fractionated	3	adult	Microglia_adult
GOSR1	O88630	130994.0	1610.0	Microglia	Fractionated	3	adult	Microglia_adult
TBC1D4	Q8BYJ6;E0CX53;E9Q6Q8;Q8BYJ6-2;H7BX82;F6SUV7;Q8BYJ6-3;Q8BYJ6-4	2243.12	5847.0	Microglia	Fractionated	3	adult	Microglia_adult
ICT1	Q8R035;Q8R035-2;A2A6T4	54918.8	2454.0	Microglia	Fractionated	3	adult	Microglia_adult
IRF3	P70671	47479.2	2584.0	Microglia	Fractionated	3	adult	Microglia_adult
TRMU	Q9DAT5	9758.63	4367.0	Microglia	Fractionated	3	adult	Microglia_adult
UROS	P51163	7085.35	4709.0	Microglia	Fractionated	3	adult	Microglia_adult
DENND5A	Q6PAL8	916.112	6523.0	Microglia	Fractionated	3	adult	Microglia_adult
PIGT	Q8BXQ2;B7ZC19	21717.0	3410.0	Microglia	Fractionated	3	adult	Microglia_adult
NELFB	Q8C4Y3	10992.4	4224.0	Microglia	Fractionated	3	adult	Microglia_adult
CHAMP1	Q8K327	3142.25	5540.0	Microglia	Fractionated	3	adult	Microglia_adult
S100A6	P14069	991576.0	437.0	Microglia	Fractionated	3	adult	Microglia_adult
NUP35	Q8R4R6	54694.0	2458.0	Microglia	Fractionated	3	adult	Microglia_adult
HDAC1;GM10093	O09106;D3YYI8	21789.9	3407.0	Microglia	Fractionated	3	adult	Microglia_adult
SYNPO2	E9Q1U2;D3YVV9	697.462	6696.0	Microglia	Fractionated	3	adult	Microglia_adult
GUSB	P12265	996118.0	436.0	Microglia	Fractionated	3	adult	Microglia_adult
